Reporting_Period,County,Facility_Name,Youth_in_Facility,Youth_Tested,Youth_Confirmed_Positive,Youth_Confirmed_at_Intake_(Optional),Youth_Confirmed_in_First_14_Days_(Optional),Youth_Confirmed_In_Custody_(Optional),Youth_Hospitalized,Estimated_Youth_Resolved,Youth_Deaths,Additional_Information_(Optional),Staff_Tested,Staff_Confirmed_Positive,Staff_Resolved,Additional_County_Information
10/11/20 - 10/17/20,Solano,,,,,,,,,,,,17,0,0,
10/18/20 - 10/24/20,Solano,,,,,,,,,,,,26,<11,0,
10/25/20 - 10/31/20,Solano,,,,,,,,,,,,17,0,0,
11/01/20 - 11/07/20,Solano,,,,,,,,,,,,22,0,<11,
7/19/20 - 7/25/20,Solano,,,,,,,,,,,,53,<11,U,
7/26/20 - 8/01/20,Solano,,,,,,,,,,,,<11,0,0,
8/02/20 - 8/08/20,Solano,,,,,,,,,,,,<11,0,<11,
8/09/20 - 8/15/20,Solano,,,,,,,,,,,,0,0,<11,
8/16/20 - 8/22/20,Solano,,,,,,,,,,,,0,0,0,
8/23/20 - 8/29/20,Solano,,,,,,,,,,,,0,0,0,
8/30/20 - 9/05/20,Solano,,,,,,,,,,,,0,0,0,
9/06/20 - 9/12/20,Solano,,,,,,,,,,,,0,0,0,
9/13/20 - 9/19/20,Solano,,,,,,,,,,,,23,0,0,
9/20/20 - 9/26/20,Solano,,,,,,,,,,,,<11,0,0,
9/27/20 - 10/03/20,Solano,,,,,,,,,,,,0,0,0,
10/25/20 - 10/31/20,Sonoma,Sonoma County Juvenile Hall,21,0,0,0,0,0,0,0,0,,,,,
11/01/20 - 11/07/20,Sonoma,Sonoma County Juvenile Hall,23,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Sonoma,Sonoma County Juvenile Hall,14,<11,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Sonoma,Sonoma County Juvenile Hall,16,<11,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Sonoma,Sonoma County Juvenile Hall,20,<11,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Sonoma,Sonoma County Juvenile Hall,21,<11,0,0,,,0,0,0,,,,,
8/16/20 - 8/22/20,Sonoma,Sonoma County Juvenile Hall,20,<11,0,0,,,0,0,0,,,,,
8/23/20 - 8/29/20,Sonoma,Sonoma County Juvenile Hall,19,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Sonoma,Sonoma County Juvenile Hall,17,0,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Sonoma,Sonoma County Juvenile Hall,16,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Sonoma,Sonoma County Juvenile Hall,18,<11,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Sonoma,Sonoma County Juvenile Hall,17,<11,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Sonoma,Sonoma County Probation Camp,6,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Sonoma,Sonoma County Probation Camp,6,0,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Sonoma,Sonoma County Probation Camp,6,0,0,0,0,0,0,0,0,,,,,
10/25/20 - 10/31/20,Sonoma,Sonoma County Probation Camp,6,0,0,0,0,0,0,0,0,,,,,
11/01/20 - 11/07/20,Sonoma,Sonoma County Probation Camp,4,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Sonoma,Sonoma County Probation Camp,5,0,0,,,,0,0,0,,,,,
7/26/20 - 8/01/20,Sonoma,Sonoma County Probation Camp,6,0,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Sonoma,Sonoma County Probation Camp,6,0,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Sonoma,Sonoma County Probation Camp,6,0,0,0,0,,0,0,0,,,,,
8/16/20 - 8/22/20,Sonoma,Sonoma County Probation Camp,3,0,0,0,,,0,0,0,,,,,
8/23/20 - 8/29/20,Sonoma,Sonoma County Probation Camp,7,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Sonoma,Sonoma County Probation Camp,6,0,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Sonoma,Sonoma County Probation Camp,6,<11,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Sonoma,Sonoma County Probation Camp,6,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Sonoma,Sonoma County Probation Camp,4,0,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Sonoma,Sonoma County Probation Camp,6,0,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Sonoma,,,,,,,,,,,,0,0,0,
10/11/20 - 10/17/20,Sonoma,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Sonoma,,,,,,,,,,,,<11,0,<11,
10/25/20 - 10/31/20,Sonoma,,,,,,,,,,,,0,0,0,
11/01/20 - 11/07/20,Sonoma,,,,,,,,,,,,0,0,0,
7/19/20 - 7/25/20,Sonoma,,,,,,,,,,,,0,0,0,
7/26/20 - 8/01/20,Sonoma,,,,,,,,,,,,<11,<11,<11,
8/02/20 - 8/08/20,Sonoma,,,,,,,,,,,,0,0,<11,
8/09/20 - 8/15/20,Sonoma,,,,,,,,,,,,0,0,0,
8/16/20 - 8/22/20,Sonoma,,,,,,,,,,,,<11,0,0,
8/23/20 - 8/29/20,Sonoma,,,,,,,,,,,,0,0,0,
8/30/20 - 9/05/20,Sonoma,,,,,,,,,,,,0,0,0,
9/06/20 - 9/12/20,Sonoma,,,,,,,,,,,,<11,0,0,
9/13/20 - 9/19/20,Sonoma,,,,,,,,,,,,0,0,0,
9/20/20 - 9/26/20,Sonoma,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Sonoma,,,,,,,,,,,,No Data Reported,,,
9/27/20 - 10/03/20,Sonoma,,,,,,,,,,,,0,0,0,
10/04/20 - 10/10/20,Stanislaus,Juvenile Commitment Facility,13,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Stanislaus,Juvenile Commitment Facility,15,0,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Stanislaus,Juvenile Commitment Facility,13,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Stanislaus,Juvenile Commitment Facility,8,<11,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Stanislaus,Juvenile Commitment Facility,13,0,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Stanislaus,Juvenile Commitment Facility,0,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Stanislaus,Juvenile Commitment Facility,8,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Stanislaus,Juvenile Commitment Facility,9,0,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Stanislaus,Juvenile Commitment Facility,10,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Stanislaus,Juvenile Commitment Facility,11,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Stanislaus,Juvenile Commitment Facility,13,<11,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Stanislaus,Juvenile Commitment Facility,11,0,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Stanislaus,Juvenile Commitment Facility,11,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Stanislaus,Juvenile Commitment Facility,12,<11,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Stanislaus,Juvenile Commitment Facility,11,0,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Stanislaus,Juvenile Commitment Facility,14,0,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Stanislaus,Stanislaus County Juvenile Hall,49,<11,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Stanislaus,Stanislaus County Juvenile Hall,46,<11,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Stanislaus,Stanislaus County Juvenile Hall,48,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Stanislaus,Stanislaus County Juvenile Hall,49,<11,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Stanislaus,Stanislaus County Juvenile Hall,45,0,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Stanislaus,Stanislaus County Juvenile Hall,59,<11,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Stanislaus,Stanislaus County Juvenile Hall,47,<11,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Stanislaus,Stanislaus County Juvenile Hall,52,<11,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Stanislaus,Stanislaus County Juvenile Hall,49,<11,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Stanislaus,Stanislaus County Juvenile Hall,64,<11,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Stanislaus,Stanislaus County Juvenile Hall,67,<11,0,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Stanislaus,Stanislaus County Juvenile Hall,67,<11,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Stanislaus,Stanislaus County Juvenile Hall,52,<11,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Stanislaus,Stanislaus County Juvenile Hall,52,<11,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Stanislaus,Stanislaus County Juvenile Hall,46,<11,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Stanislaus,Stanislaus County Juvenile Hall,50,<11,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Stanislaus,Stanislaus County Juvenile Hall,49,<11,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Stanislaus,,,,,,,,,,,,0,0,0,
10/11/20 - 10/17/20,Stanislaus,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Stanislaus,,,,,,,,,,,,<11,<11,0,
10/25/20 - 10/31/20,Stanislaus,,,,,,,,,,,,<11,0,0,
11/01/20 - 11/07/20,Stanislaus,,,,,,,,,,,,0,0,0,
7/19/20 - 7/25/20,Stanislaus,,,,,,,,,,,,<11,0,0,
7/26/20 - 8/01/20,Stanislaus,,,,,,,,,,,,<11,<11,<11,
8/02/20 - 8/08/20,Stanislaus,,,,,,,,,,,,<11,0,0,
8/09/20 - 8/15/20,Stanislaus,,,,,,,,,,,,0,0,0,
8/16/20 - 8/22/20,Stanislaus,,,,,,,,,,,,<11,0,0,
8/23/20 - 8/29/20,Stanislaus,,,,,,,,,,,,<11,0,0,
8/30/20 - 9/05/20,Stanislaus,,,,,,,,,,,,<11,0,<11,
9/06/20 - 9/12/20,Stanislaus,,,,,,,,,,,,<11,0,0,
9/13/20 - 9/19/20,Stanislaus,,,,,,,,,,,,<11,0,0,
9/20/20 - 9/26/20,Stanislaus,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Stanislaus,,,,,,,,,,,,<11,0,0,
10/04/20 - 10/10/20,Tehama,Tehama County Juvenile Detention Facility,13,<11,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Tehama,Tehama County Juvenile Detention Facility,14,<11,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Tehama,Tehama County Juvenile Detention Facility,14,<11,0,0,0,0,0,0,0,,,,,
10/25/20 - 10/31/20,Tehama,Tehama County Juvenile Detention Facility,15,<11,0,0,0,0,0,0,0,,,,,
11/01/20 - 11/07/20,Tehama,Tehama County Juvenile Detention Facility,17,<11,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Tehama,Tehama County Juvenile Detention Facility,12,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Tehama,Tehama County Juvenile Detention Facility,12,<11,<11,0,<11,<11,0,0,0,,,,,
8/02/20 - 8/08/20,Tehama,Tehama County Juvenile Detention Facility,12,<11,<11,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Tehama,Tehama County Juvenile Detention Facility,12,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Tehama,Tehama County Juvenile Detention Facility,12,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Tehama,Tehama County Juvenile Detention Facility,13,<11,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Tehama,Tehama County Juvenile Detention Facility,13,<11,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Tehama,Tehama County Juvenile Detention Facility,14,<11,0,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Tehama,Tehama County Juvenile Detention Facility,14,<11,0,0,0,0,0,0,0,,,,,
9/20/20 - 9/26/20,Tehama,Tehama County Juvenile Detention Facility,14,<11,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Tehama,Tehama County Juvenile Detention Facility,16,<11,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Tehama,,,,,,,,,,,,0,0,0,
10/11/20 - 10/17/20,Tehama,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Tehama,,,,,,,,,,,,0,0,0,
10/25/20 - 10/31/20,Tehama,,,,,,,,,,,,0,0,0,
11/01/20 - 11/07/20,Tehama,,,,,,,,,,,,0,0,0,
7/19/20 - 7/25/20,Tehama,,,,,,,,,,,,0,0,0,
7/26/20 - 8/01/20,Tehama,,,,,,,,,,,,<11,<11,0,
8/02/20 - 8/08/20,Tehama,,,,,,,,,,,,<11,<11,<11,
8/09/20 - 8/15/20,Tehama,,,,,,,,,,,,0,0,0,
8/16/20 - 8/22/20,Tehama,,,,,,,,,,,,0,0,0,
8/23/20 - 8/29/20,Tehama,,,,,,,,,,,,0,0,0,
8/30/20 - 9/05/20,Tehama,,,,,,,,,,,,0,0,0,
9/06/20 - 9/12/20,Tehama,,,,,,,,,,,,0,0,0,
9/13/20 - 9/19/20,Tehama,,,,,,,,,,,,0,0,0,
9/20/20 - 9/26/20,Tehama,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Tehama,,,,,,,,,,,,0,0,0,
10/04/20 - 10/10/20,Tulare,Tulare Co. Juv. Det.  Facility,42,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Tulare,Tulare Co. Juv. Det.  Facility,41,0,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Tulare,Tulare Co. Juv. Det.  Facility,43,<11,0,0,0,0,0,0,0,,,,,
10/25/20 - 10/31/20,Tulare,Tulare Co. Juv. Det.  Facility,42,<11,0,0,0,0,0,0,0,,,,,
11/01/20 - 11/07/20,Tulare,Tulare Co. Juv. Det.  Facility,41,<11,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Tulare,Tulare Co. Juv. Det.  Facility,38,<11,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Tulare,Tulare Co. Juv. Det.  Facility,40,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Tulare,Tulare Co. Juv. Det.  Facility,40,<11,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Tulare,Tulare Co. Juv. Det.  Facility,39,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Tulare,Tulare Co. Juv. Det.  Facility,42,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Tulare,Tulare Co. Juv. Det.  Facility,42,0,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Tulare,Tulare Co. Juv. Det.  Facility,38,0,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Tulare,Tulare Co. Juv. Det.  Facility,36,<11,0,0,0,0,0,0,0,,,,,
9/13/20 - 9/19/20,Tulare,Tulare Co. Juv. Det.  Facility,38,0,0,0,0,0,0,0,0,,,,,
9/20/20 - 9/26/20,Tulare,Tulare Co. Juv. Det.  Facility,36,<11,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Tulare,Tulare Co. Juv. Det.  Facility,40,<11,0,0,0,0,0,0,0,,,,,
10/04/20 - 10/10/20,Tulare,,,,,,,,,,,,0,0,0,
10/11/20 - 10/17/20,Tulare,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Tulare,,,,,,,,,,,,0,0,0,
10/25/20 - 10/31/20,Tulare,,,,,,,,,,,,<11,0,0,
11/01/20 - 11/07/20,Tulare,,,,,,,,,,,,<11,0,0,
7/19/20 - 7/25/20,Tulare,,,,,,,,,,,,<11,0,0,
7/26/20 - 8/01/20,Tulare,,,,,,,,,,,,<11,<11,0,
8/02/20 - 8/08/20,Tulare,,,,,,,,,,,,<11,0,0,
8/09/20 - 8/15/20,Tulare,,,,,,,,,,,,<11,0,<11,
8/16/20 - 8/22/20,Tulare,,,,,,,,,,,,<11,<11,0,
8/23/20 - 8/29/20,Tulare,,,,,,,,,,,,<11,0,0,
8/30/20 - 9/05/20,Tulare,,,,,,,,,,,,<11,0,<11,
9/06/20 - 9/12/20,Tulare,,,,,,,,,,,,0,<11,0,
9/13/20 - 9/19/20,Tulare,,,,,,,,,,,,0,0,<11,
9/20/20 - 9/26/20,Tulare,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Tulare,,,,,,,,,,,,0,0,0,
7/19/20 - 7/25/20,Tuolumne,Data Not Reported,,,,,,,,,,,,,,
10/04/20 - 10/10/20,Tuolumne,Tuolumne County MLRJDF,14,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Tuolumne,Tuolumne County MLRJDF,8,0,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Tuolumne,Tuolumne County MLRJDF,10,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Tuolumne,Tuolumne County MLRJDF,12,0,0,0,,,0,0,0,,,,,
11/01/20 - 11/07/20,Tuolumne,Tuolumne County MLRJDF,14,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Tuolumne,Tuolumne County MLRJDF,10,<11,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Tuolumne,Tuolumne County MLRJDF,10,0,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Tuolumne,Tuolumne County MLRJDF,10,0,0,0,0,0,0,0,0,,,,,
8/16/20 - 8/22/20,Tuolumne,Tuolumne County MLRJDF,11,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Tuolumne,Tuolumne County MLRJDF,10,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Tuolumne,Tuolumne County MLRJDF,11,0,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Tuolumne,Tuolumne County MLRJDF,13,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Tuolumne,Tuolumne County MLRJDF,13,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Tuolumne,Tuolumne County MLRJDF,12,0,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Tuolumne,Tuolumne County MLRJDF,12,0,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Tuolumne,,,,,,,,,,,,0,0,0,
10/11/20 - 10/17/20,Tuolumne,,,,,,,,,,,,0,0,0,
10/18/20 - 10/24/20,Tuolumne,,,,,,,,,,,,0,0,0,
10/25/20 - 10/31/20,Tuolumne,,,,,,,,,,,,0,0,0,
11/01/20 - 11/07/20,Tuolumne,,,,,,,,,,,,<11,0,0,
7/19/20 - 7/25/20,Tuolumne,,,,,,,,,,,,Data Not Reported,,,
7/26/20 - 8/01/20,Tuolumne,,,,,,,,,,,,<11,0,0,
8/02/20 - 8/08/20,Tuolumne,,,,,,,,,,,,<11,0,0,
8/09/20 - 8/15/20,Tuolumne,,,,,,,,,,,,0,0,0,
8/16/20 - 8/22/20,Tuolumne,,,,,,,,,,,,0,0,0,
8/23/20 - 8/29/20,Tuolumne,,,,,,,,,,,,<11,0,0,
8/30/20 - 9/05/20,Tuolumne,,,,,,,,,,,,<11,0,0,
9/06/20 - 9/12/20,Tuolumne,,,,,,,,,,,,<11,0,0,
9/13/20 - 9/19/20,Tuolumne,,,,,,,,,,,,<11,0,0,
9/20/20 - 9/26/20,Tuolumne,,,,,,,,,,,,0,0,0,
9/27/20 - 10/03/20,Tuolumne,,,,,,,,,,,,0,0,0,
10/04/20 - 10/10/20,Ventura,VCPAJF Commitment Services,25,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Ventura,VCPAJF Commitment Services,27,0,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Ventura,VCPAJF Commitment Services,27,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Ventura,VCPAJF Commitment Services,24,<11,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Ventura,VCPAJF Commitment Services,14,0,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Ventura,VCPAJF Commitment Services,15,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Ventura,VCPAJF Commitment Services,13,0,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Ventura,VCPAJF Commitment Services,16,<11,0,,,,0,0,0,,,,,
8/16/20 - 8/22/20,Ventura,VCPAJF Commitment Services,14,0,0,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Ventura,VCPAJF Commitment Services,13,0,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Ventura,VCPAJF Commitment Services,13,0,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Ventura,VCPAJF Commitment Services,14,0,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Ventura,VCPAJF Commitment Services,13,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Ventura,VCPAJF Commitment Services,14,0,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Ventura,VCPAJF Commitment Services,15,0,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Ventura,VCPAJF Detention Services,38,<11,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Ventura,VCPAJF Detention Services,33,14,<11,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Ventura,VCPAJF Detention Services,32,19,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Ventura,VCPAJF Detention Services,35,<11,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Ventura,VCPAJF Detention Services,48,<11,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Ventura,VCPAJF Detention Services,34,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Ventura,VCPAJF Detention Services,29,0,0,,,,0,0,0,,,,,
8/02/20 - 8/08/20,Ventura,VCPAJF Detention Services,31,<11,0,,,,0,0,0,,,,,
8/09/20 - 8/15/20,Ventura,VCPAJF Detention Services,33,<11,0,,,,0,<11,0,,,,,
8/16/20 - 8/22/20,Ventura,VCPAJF Detention Services,40,0,0,,,,0,0,0,,,,,
8/23/20 - 8/29/20,Ventura,VCPAJF Detention Services,44,<11,0,,,,0,0,0,,,,,
8/30/20 - 9/05/20,Ventura,VCPAJF Detention Services,47,<11,0,,,,0,0,0,,,,,
9/06/20 - 9/12/20,Ventura,VCPAJF Detention Services,52,<11,0,,,,0,0,0,,,,,
9/13/20 - 9/19/20,Ventura,VCPAJF Detention Services,53,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Ventura,VCPAJF Detention Services,44,<11,0,,,,0,0,0,,,,,
9/27/20 - 10/03/20,Ventura,VCPAJF Detention Services,42,<11,0,,,,0,0,0,,,,,
10/04/20 - 10/10/20,Ventura,,,,,,,,,,,,54,0,0,
10/11/20 - 10/17/20,Ventura,,,,,,,,,,,,64,0,0,
10/18/20 - 10/24/20,Ventura,,,,,,,,,,,,55,0,0,
10/25/20 - 10/31/20,Ventura,,,,,,,,,,,,64,<11,0,
11/01/20 - 11/07/20,Ventura,,,,,,,,,,,,54,<11,0,
7/19/20 - 7/25/20,Ventura,,,,,,,,,,,,0,0,0,
7/26/20 - 8/01/20,Ventura,,,,,,,,,,,,0,0,0,
8/02/20 - 8/08/20,Ventura,,,,,,,,,,,,0,0,0,
8/09/20 - 8/15/20,Ventura,,,,,,,,,,,,0,0,0,
8/16/20 - 8/22/20,Ventura,,,,,,,,,,,,<11,0,0,
8/23/20 - 8/29/20,Ventura,,,,,,,,,,,,<11,0,0,
8/30/20 - 9/05/20,Ventura,,,,,,,,,,,,<11,0,0,
9/06/20 - 9/12/20,Ventura,,,,,,,,,,,,0,0,0,
9/13/20 - 9/19/20,Ventura,,,,,,,,,,,,<11,0,0,
9/20/20 - 9/26/20,Ventura,,,,,,,,,,,,<11,0,0,
9/27/20 - 10/03/20,Ventura,,,,,,,,,,,,71,0,0,
9/13/20 - 9/19/20,Yolo,No Data Reported,,,,,,,,,,,,,,
10/04/20 - 10/10/20,Yolo,Yolo County Juvenile Hall,3,0,0,,,,0,0,0,,,,,
10/11/20 - 10/17/20,Yolo,Yolo County Juvenile Hall,3,0,0,,,,0,0,0,,,,,
10/18/20 - 10/24/20,Yolo,Yolo County Juvenile Hall,6,0,0,,,,0,0,0,,,,,
10/25/20 - 10/31/20,Yolo,Yolo County Juvenile Hall,6,0,0,,,,0,0,0,,,,,
11/01/20 - 11/07/20,Yolo,Yolo County Juvenile Hall,5,0,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Yolo,Yolo County Juvenile Hall,6,<11,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Yolo,Yolo County Juvenile Hall,7,0,0,0,0,0,0,0,0,,,,,
8/02/20 - 8/08/20,Yolo,Yolo County Juvenile Hall,7,<11,0,0,0,0,0,0,0,,,,,
8/09/20 - 8/15/20,Yolo,Yolo County Juvenile Hall,6,0,0,0,,0,0,0,0,,,,,
8/16/20 - 8/22/20,Yolo,Yolo County Juvenile Hall,6,0,0,0,0,0,0,0,0,,,,,
8/23/20 - 8/29/20,Yolo,Yolo County Juvenile Hall,5,0,0,0,0,0,0,0,0,,,,,
8/30/20 - 9/05/20,Yolo,Yolo County Juvenile Hall,5,0,0,0,0,0,0,0,0,,,,,
9/06/20 - 9/12/20,Yolo,Yolo County Juvenile Hall,5,0,0,,,,0,0,0,,,,,
9/20/20 - 9/26/20,Yolo,Yolo County Juvenile Hall,3,0,0,0,0,0,0,0,0,,,,,
9/27/20 - 10/03/20,Yolo,Yolo County Juvenile Hall,3,0,0,,,,0,0,0,,,,,
7/19/20 - 7/25/20,Yolo,,,,,,,,,,,,No Data Reported,,,
7/26/20 - 8/01/20,Yolo,,,,,,,,,,,,No Data Reported,,,
8/02/20 - 8/08/20,Yolo,,,,,,,,,,,,No Data Reported,,,
8/09/20 - 8/15/20,Yolo,,,,,,,,,,,,No Data Reported,,,
8/16/20 - 8/22/20,Yolo,,,,,,,,,,,,No Data Reported,,,
8/23/20 - 8/29/20,Yolo,,,,,,,,,,,,No Data Reported,,,
8/30/20 - 9/05/20,Yolo,,,,,,,,,,,,No Data Reported,,,
9/06/20 - 9/12/20,Yolo,,,,,,,,,,,,No Data Reported,,,
9/13/20 - 9/19/20,Yolo,,,,,,,,,,,,No Data Reported,,,
10/04/20 - 10/10/20,Yuba,Maxine Singer Center Camp,7,0,0,0,0,0,0,0,0,,,,,
10/11/20 - 10/17/20,Yuba,Maxine Singer Center Camp,7,0,0,0,0,0,0,0,0,,,,,
10/18/20 - 10/24/20,Yuba,Maxine Singer Center Camp,7,0,0,0,0,0,0,0,0,,,,,
10/25/20 - 10/31/20,Yuba,Maxine Singer Center Camp,7,<11,0,0,0,0,0,0,0,,,,,
11/01/20 - 11/07/20,Yuba,Maxine Singer Center Camp,6,0,0,0,0,0,0,0,0,,,,,
7/19/20 - 7/25/20,Yuba,Maxine Singer Center Camp,13,0,0,0,0,0,0,0,0,,,,,
7/26/20 - 8/01/20,Yuba,Maxine Singer Center Camp,12,0,0,0,0,0,0,0,0,,,,,
